image_path,source,breed_raw,annotation_path,is_corrupt,width,height,mode,aspect_ratio,file_hash,phash,breed_harmonized,resized_path,mean_brightness,mean_r,mean_g,mean_b,filesize_bytes,brightness_outlier,breed_group,label
C:\Users\alyss\data\archive (1)\images\Images\n02102177-Welsh_springer_spaniel\n02102177_3289.jpg,stanford_dogs,n02102177-Welsh_springer_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102177-Welsh_springer_spaniel\n02102177_3289,False,500,375,RGB,1.3333333333333333,c4a405ba51c91738227b712a742fffc5,8cc333e03a9ef83c,Welsh Springer Spaniel,./data/_resized_224\11771.jpg,105.92652,118.51828,106.31249,92.94878,45295,False,other,110
C:\Users\alyss\data\archive (1)\images\Images\n02112018-Pomeranian\n02112018_2288.jpg,stanford_dogs,n02112018-Pomeranian,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02112018-Pomeranian\n02112018_2288,False,500,375,RGB,1.3333333333333333,fa8109fd0d1cd6b018ac8f87fe733eee,d146456d15669e73,Pomeranian,./data/_resized_224\18421.jpg,129.30725,179.20593,142.18283,66.533,14266,False,other,83
C:\Users\alyss\data\archive (1)\images\Images\n02100583-vizsla\n02100583_220.jpg,stanford_dogs,n02100583-vizsla,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02100583-vizsla\n02100583_220,False,375,500,RGB,0.75,fa0df1864d4ce852cf7d1123e935a72a,b3e2591dc866668d,Vizsla,./data/_resized_224\10691.jpg,138.17712,134.55106,146.31114,133.66916,44708,False,other,107
C:\Users\alyss\data\archive (1)\images\Images\n02088364-beagle\n02088364_13050.jpg,stanford_dogs,n02088364-beagle,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088364-beagle\n02088364_13050,False,500,375,RGB,1.3333333333333333,e41a087284936c1fb08518711a4ff43e,d82376c833e00fdb,Beagle,./data/_resized_224\2137.jpg,54.93099,62.897083,51.751408,50.14447,19803,False,other,9
C:\Users\alyss\data\archive (1)\images\Images\n02101388-Brittany_spaniel\n02101388_1842.jpg,stanford_dogs,n02101388-Brittany_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101388-Brittany_spaniel\n02101388_1842,False,500,375,RGB,1.3333333333333333,100e3b0d049d6a9d8c2fe4ee9d0bc5a3,b472ce39263b9926,Brittany Spaniel,./data/_resized_224\11255.jpg,90.386,91.97521,85.638626,93.54416,20998,False,other,24
C:\Users\alyss\data\archive (1)\images\Images\n02097209-standard_schnauzer\n02097209_384.jpg,stanford_dogs,n02097209-standard_schnauzer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097209-standard_schnauzer\n02097209_384,False,375,281,RGB,1.334519572953737,9ab2780da4b59a57dac058fe90e9c9a4,c9fb7081b51b0b8b,Schnauzer,./data/_resized_224\8574.jpg,103.96201,107.17469,104.42379,100.287575,23535,False,other,93
C:\Users\alyss\data\archive (1)\images\Images\n02092002-Scottish_deerhound\n02092002_1890.jpg,stanford_dogs,n02092002-Scottish_deerhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02092002-Scottish_deerhound\n02092002_1890,False,450,614,RGB,0.7328990228013029,0481f0011475447dcc1c2c4595965a1e,cddca4e4c4cce4e4,Scottish Deerhound,./data/_resized_224\4794.jpg,89.899,100.24338,95.04504,74.40857,50092,False,other,95
C:\Users\alyss\data\archive (1)\images\Images\n02107142-Doberman\n02107142_11493.jpg,stanford_dogs,n02107142-Doberman,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107142-Doberman\n02107142_11493,False,500,375,RGB,1.3333333333333333,da47f5942b69ab0f967faf04eaa68e9a,913ac33d60cb64ed,Doberman,./data/_resized_224\14440.jpg,98.35567,106.2734,98.0455,90.74811,33661,False,other,38
C:\Users\alyss\data\archive (1)\images\Images\n02086646-Blenheim_spaniel\n02086646_1461.jpg,stanford_dogs,n02086646-Blenheim_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086646-Blenheim_spaniel\n02086646_1461,False,500,301,RGB,1.6611295681063123,0a32faa6421cdb0adf40ed33f3fa2cfc,af093f35063f0876,Blenheim Spaniel,./data/_resized_224\971.jpg,116.302414,124.852875,128.75533,95.29904,43556,False,other,13
C:\Users\alyss\data\archive (1)\images\Images\n02108551-Tibetan_mastiff\n02108551_5540.jpg,stanford_dogs,n02108551-Tibetan_mastiff,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108551-Tibetan_mastiff\n02108551_5540,False,500,362,RGB,1.3812154696132597,585f319847f3d7ceb3dafff6cd10e796,eac6c4109f7ad962,Tibetan Mastiff,./data/_resized_224\15924.jpg,104.22944,112.46091,104.831924,95.39548,23278,False,other,104
C:\Users\alyss\data\archive (1)\images\Images\n02090379-redbone\n02090379_2003.jpg,stanford_dogs,n02090379-redbone,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02090379-redbone\n02090379_2003,False,500,375,RGB,1.3333333333333333,f610cdd446da3fa3cf112acb1bdac796,cdac9b632b686233,Redbone,./data/_resized_224\3137.jpg,112.89096,125.84441,111.58504,101.243416,33152,False,other,86
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_4097.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_4097,False,300,225,RGB,1.3333333333333333,b9dc1ab74ee91e10c094ce958d0753d5,c23e65860e3c5bb3,Great Pyrenees,./data/_resized_224\18011.jpg,115.13272,138.18054,108.26335,98.95427,14165,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02096177-cairn\n02096177_12507.jpg,stanford_dogs,n02096177-cairn,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096177-cairn\n02096177_12507,False,500,375,RGB,1.3333333333333333,f1280e0b61e0748ab3a46c9a6e2a46fc,df4cc49a2fbc30c4,Cairn,./data/_resized_224\7421.jpg,111.38431,124.10846,111.126625,98.91785,50212,False,other,26
C:\Users\alyss\data\archive (1)\images\Images\n02099712-Labrador_retriever\n02099712_311.jpg,stanford_dogs,n02099712-Labrador_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099712-Labrador_retriever\n02099712_311,False,483,500,RGB,0.966,d81f9936d455e0d8cdf60c47dac6402d,d699290639796976,Labrador Retriever,./data/_resized_224\10151.jpg,84.87315,104.6529,85.14501,64.82156,36204,False,other,66
C:\Users\alyss\data\archive (1)\images\Images\n02102480-Sussex_spaniel\n02102480_5651.jpg,stanford_dogs,n02102480-Sussex_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102480-Sussex_spaniel\n02102480_5651,False,480,320,RGB,1.5,d905ce5a5664f6e09dab606eab013be2,b19cc3e20fdb40cd,Sussex Spaniel,./data/_resized_224\12079.jpg,99.57882,137.82373,103.225075,57.687668,21017,False,other,103
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_8174.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_8174,False,500,332,RGB,1.5060240963855422,51a9fbca97d5d7174f593643ce9d888c,966b191bd6e4132d,Great Pyrenees,./data/_resized_224\18110.jpg,114.82715,126.666145,125.51124,92.30407,27121,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02102480-Sussex_spaniel\n02102480_5873.jpg,stanford_dogs,n02102480-Sussex_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102480-Sussex_spaniel\n02102480_5873,False,338,487,RGB,0.6940451745379876,6904fbd444fb001af542de8b05348376,e8a487a58d5eda38,Sussex Spaniel,./data/_resized_224\12090.jpg,130.5998,145.71184,129.41583,116.6717,21168,False,other,103
C:\Users\alyss\data\archive (1)\images\Images\n02088238-basset\n02088238_8480.jpg,stanford_dogs,n02088238-basset,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088238-basset\n02088238_8480,False,400,500,RGB,0.8,dbe367888827c5ff806910f886addd48,c17c9c0f3b671ce0,Basset,./data/_resized_224\2042.jpg,85.39327,102.08264,87.15237,66.94481,31234,False,other,8
C:\Users\alyss\data\archive (1)\images\Images\n02096051-Airedale\n02096051_2717.jpg,stanford_dogs,n02096051-Airedale,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096051-Airedale\n02096051_2717,False,333,500,RGB,0.666,1fbb77407cfb011f354f7b151349e5f0,a526dae989e5e584,Airedale,./data/_resized_224\7243.jpg,126.51565,159.87646,124.618164,95.05233,33303,False,other,3
C:\Users\alyss\data\archive (1)\images\Images\n02097474-Tibetan_terrier\n02097474_8132.jpg,stanford_dogs,n02097474-Tibetan_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097474-Tibetan_terrier\n02097474_8132,False,500,426,RGB,1.1737089201877935,9de81bb1af4a313e570938e8e5f9d1de,9a61e526c698e33b,Tibetan Terrier,./data/_resized_224\8952.jpg,87.50661,103.22163,85.05803,74.240166,34359,False,other,105
C:\Users\alyss\data\archive (1)\images\Images\n02091032-Italian_greyhound\n02091032_526.jpg,stanford_dogs,n02091032-Italian_greyhound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091032-Italian_greyhound\n02091032_526,False,900,900,RGB,1.0,9a8516e060784c6782b45fd1acce58f0,d1382a978e6db436,Italian Greyhound,./data/_resized_224\3729.jpg,91.443184,78.271835,97.13109,98.92662,99469,False,other,59
C:\Users\alyss\data\archive (1)\images\Images\n02106382-Bouvier_des_Flandres\n02106382_472.jpg,stanford_dogs,n02106382-Bouvier_des_Flandres,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106382-Bouvier_des_Flandres\n02106382_472,False,283,240,RGB,1.1791666666666667,648e2b7e8eddb81f1eb6b01031bf6749,ef47ad289885629b,Bouvier Des Flandres,./data/_resized_224\14097.jpg,134.1987,138.0572,149.76648,114.77244,13340,False,other,20
C:\Users\alyss\data\archive (1)\images\Images\n02099267-flat-coated_retriever\n02099267_1942.jpg,stanford_dogs,n02099267-flat-coated_retriever,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02099267-flat-coated_retriever\n02099267_1942,False,500,402,RGB,1.243781094527363,f71c8e54277eceec7871cd87195090b2,f0ecc11a1f700beb,Flat-Coated Retriever,./data/_resized_224\9692.jpg,117.90079,116.00864,114.57373,123.12,41192,False,other,44
C:\Users\alyss\data\archive (1)\images\Images\n02112018-Pomeranian\n02112018_2207.jpg,stanford_dogs,n02112018-Pomeranian,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02112018-Pomeranian\n02112018_2207,False,463,500,RGB,0.926,3f70a18f0b3c3bb2b97400e13059f10d,8cb477056d594dc9,Pomeranian,./data/_resized_224\18416.jpg,138.27193,146.49324,142.8773,125.44527,55037,False,other,83
C:\Users\alyss\data\archive (1)\images\Images\n02097298-Scotch_terrier\n02097298_759.jpg,stanford_dogs,n02097298-Scotch_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02097298-Scotch_terrier\n02097298_759,False,500,375,RGB,1.3333333333333333,09cb66f040588371936e2c018f383a8a,e9c29e9096d92bc9,Scotch Terrier,./data/_resized_224\8720.jpg,137.40077,127.096085,150.45058,134.65565,32584,False,other,94
C:\Users\alyss\data\archive (1)\images\Images\n02100236-German_short-haired_pointer\n02100236_1245.jpg,stanford_dogs,n02100236-German_short-haired_pointer,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02100236-German_short-haired_pointer\n02100236_1245,False,500,375,RGB,1.3333333333333333,92b68e245da8d9a200a8c032e71f435e,df7f37c8c0660990,German Short-Haired Pointer,./data/_resized_224\10461.jpg,88.70231,108.71036,85.88242,71.514145,50139,False,other,47
C:\Users\alyss\data\archive (1)\images\Images\n02096294-Australian_terrier\n02096294_4435.jpg,stanford_dogs,n02096294-Australian_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02096294-Australian_terrier\n02096294_4435,False,400,500,RGB,0.8,db63456faba9c59f64c89cd2b21041a8,9ba1d51abc2cc6cc,Australian Terrier,./data/_resized_224\7688.jpg,108.53068,112.14124,106.73464,106.71614,41906,False,other,6
C:\Users\alyss\data\archive (1)\images\Images\n02101006-Gordon_setter\n02101006_2613.jpg,stanford_dogs,n02101006-Gordon_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101006-Gordon_setter\n02101006_2613,False,500,332,RGB,1.5060240963855422,2141a465ebba570e590079bca22e4593,e3874cc69c85dea8,Gordon Setter,./data/_resized_224\11137.jpg,127.4324,117.95627,128.01588,136.32506,30169,False,other,49
C:\Users\alyss\data\archive (1)\images\Images\n02109525-Saint_Bernard\n02109525_11444.jpg,stanford_dogs,n02109525-Saint_Bernard,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02109525-Saint_Bernard\n02109525_11444,False,500,375,RGB,1.3333333333333333,b5bf7c486dc9e3c0db38b4730cad9112,d10eba3990c7d956,Saint Bernard,./data/_resized_224\16297.jpg,110.99342,121.37107,113.94748,97.66172,32557,False,other,89
C:\Users\alyss\data\archive (1)\images\Images\n02091134-whippet\n02091134_10219.jpg,stanford_dogs,n02091134-whippet,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02091134-whippet\n02091134_10219,False,500,350,RGB,1.4285714285714286,82a1fbdfb168a4ffc3a89dc1f77e9fe9,cc92676c1b362c2f,Whippet,./data/_resized_224\3805.jpg,120.132126,136.64473,137.85248,85.899185,40873,False,other,112
C:\Users\alyss\data\archive (1)\images\Images\n02086910-papillon\n02086910_8573.jpg,stanford_dogs,n02086910-papillon,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086910-papillon\n02086910_8573,False,400,300,RGB,1.3333333333333333,89a4ada9dfbde51938599509d9a74f34,91266a99966c6bd3,Papillon,./data/_resized_224\1308.jpg,76.604774,73.86474,75.46531,80.484276,19955,False,other,81
C:\Users\alyss\data\archive (1)\images\Images\n02102318-cocker_spaniel\n02102318_10595.jpg,stanford_dogs,n02102318-cocker_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102318-cocker_spaniel\n02102318_10595,False,375,500,RGB,0.75,6ce0077bb11be28d4fb12616fb8906ce,8dd472679c53ea14,Cocker Spaniel,./data/_resized_224\11857.jpg,120.18948,134.78922,122.99938,102.779854,32508,False,other,31
C:\Users\alyss\data\archive (1)\images\Images\n02111500-Great_Pyrenees\n02111500_31.jpg,stanford_dogs,n02111500-Great_Pyrenees,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02111500-Great_Pyrenees\n02111500_31,False,500,375,RGB,1.3333333333333333,6fff3aeff9534a273688508d4a001360,c5b13ca7f1a4838d,Great Pyrenees,./data/_resized_224\17990.jpg,83.15878,60.75929,92.7062,96.01086,41911,False,other,51
C:\Users\alyss\data\archive (1)\images\Images\n02101006-Gordon_setter\n02101006_4418.jpg,stanford_dogs,n02101006-Gordon_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02101006-Gordon_setter\n02101006_4418,False,488,500,RGB,0.976,359a6def6e3d721bde1fe84ca66b5d2f,b2e4dd999e9290e8,Gordon Setter,./data/_resized_224\11188.jpg,102.62345,114.828964,114.900444,78.14097,77771,False,other,49
C:\Users\alyss\data\archive (1)\images\Images\n02088238-basset\n02088238_3475.jpg,stanford_dogs,n02088238-basset,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02088238-basset\n02088238_3475,False,500,375,RGB,1.3333333333333333,80a36f16e4bbeb1f63e5bd883a70f554,daa6ca31f4781a93,Basset,./data/_resized_224\2006.jpg,113.99032,116.03152,115.72365,110.21575,31795,False,other,8
C:\Users\alyss\data\archive (1)\images\Images\n02107908-Appenzeller\n02107908_2719.jpg,stanford_dogs,n02107908-Appenzeller,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02107908-Appenzeller\n02107908_2719,False,500,354,RGB,1.4124293785310735,74da6dd2b6fe0021591d2972dff9adba,c836a7a7c3e052d9,Appenzeller,./data/_resized_224\15186.jpg,86.3852,83.9048,92.89361,82.35719,41370,False,other,5
C:\Users\alyss\data\archive (1)\images\Images\n02089867-Walker_hound\n02089867_3928.jpg,stanford_dogs,n02089867-Walker_hound,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02089867-Walker_hound\n02089867_3928,False,350,262,RGB,1.3358778625954195,a81b16899a750179b4e0027d81503c76,967c919288ade57c,Walker Hound,./data/_resized_224\2924.jpg,124.53431,136.39186,129.68639,107.52469,13470,False,other,108
C:\Users\alyss\data\archive (1)\images\Images\n02102480-Sussex_spaniel\n02102480_5452.jpg,stanford_dogs,n02102480-Sussex_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102480-Sussex_spaniel\n02102480_5452,False,590,523,RGB,1.1281070745697896,ff1e86292bf1e03116e2249451bd50ea,b14597334be16c5a,Sussex Spaniel,./data/_resized_224\12077.jpg,109.95324,130.4084,117.97649,81.474815,33274,False,other,103
C:\Users\alyss\data\archive (1)\images\Images\n02086646-Blenheim_spaniel\n02086646_2873.jpg,stanford_dogs,n02086646-Blenheim_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02086646-Blenheim_spaniel\n02086646_2873,False,323,450,RGB,0.7177777777777777,998882b1952af42e70938c0308137f8f,8c7176168be65959,Blenheim Spaniel,./data/_resized_224\1038.jpg,65.36589,73.39771,64.10821,58.591743,24038,False,other,13
C:\Users\alyss\data\archive (1)\images\Images\n02085620-Chihuahua\n02085620_2921.jpg,stanford_dogs,n02085620-Chihuahua,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02085620-Chihuahua\n02085620_2921,False,250,238,RGB,1.050420168067227,0ae6059aed7c40054610583cce319045,bdcec2c0c733383c,Chihuahua,./data/_resized_224\59.jpg,169.22107,195.22813,156.40627,156.02878,8689,False,other,28
C:\Users\alyss\data\archive (1)\images\Images\n02102973-Irish_water_spaniel\n02102973_4287.jpg,stanford_dogs,n02102973-Irish_water_spaniel,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02102973-Irish_water_spaniel\n02102973_4287,False,222,299,RGB,0.7424749163879598,a0162b42fce9cc55f958333727ef9090,b0cfcdb49838cb25,Irish Water Spaniel,./data/_resized_224\12248.jpg,194.14565,199.5767,192.90045,189.95981,7718,True,other,57
C:\Users\alyss\data\archive (1)\images\Images\n02094258-Norwich_terrier\n02094258_1614.jpg,stanford_dogs,n02094258-Norwich_terrier,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02094258-Norwich_terrier\n02094258_1614,False,500,333,RGB,1.5015015015015014,dd5f67133a69fb49b0e2eedf8a1c78ce,bdd482c6cf4dc702,Norwich Terrier,./data/_resized_224\6332.jpg,129.60971,123.39289,134.19434,131.2419,33924,False,other,78
C:\Users\alyss\data\archive (1)\images\Images\n02110627-affenpinscher\n02110627_3246.jpg,stanford_dogs,n02110627-affenpinscher,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02110627-affenpinscher\n02110627_3246,False,400,565,RGB,0.7079646017699115,e7236e4861b4d9dd43163b26ae84fc01,be96c9c9c2486e36,Affenpinscher,./data/_resized_224\17056.jpg,128.67984,124.79846,130.72195,130.51906,26571,False,other,0
C:\Users\alyss\data\archive (1)\images\Images\n02100877-Irish_setter\n02100877_4764.jpg,stanford_dogs,n02100877-Irish_setter,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02100877-Irish_setter\n02100877_4764,False,500,328,RGB,1.524390243902439,53a09ba303ddbb818cac192537b4e6f8,f48c8ec576f8e406,Irish Setter,./data/_resized_224\11011.jpg,103.488976,112.43999,103.42103,94.60591,62652,False,other,55
C:\Users\alyss\data\archive (1)\images\Images\n02106166-Border_collie\n02106166_2477.jpg,stanford_dogs,n02106166-Border_collie,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02106166-Border_collie\n02106166_2477,False,375,500,RGB,0.75,98335881947e1463f39b1b318c16c341,ec319399ccc631ce,Border Collie,./data/_resized_224\13887.jpg,123.239296,130.21075,119.24433,120.26282,42998,False,other,16
C:\Users\alyss\data\archive (1)\images\Images\n02108551-Tibetan_mastiff\n02108551_3522.jpg,stanford_dogs,n02108551-Tibetan_mastiff,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02108551-Tibetan_mastiff\n02108551_3522,False,800,640,RGB,1.25,344491beb98c3ec57da5ac4257484863,9a6cc498e5cdab83,Tibetan Mastiff,./data/_resized_224\15888.jpg,96.128395,116.83117,94.83201,76.722,98696,False,other,104
C:\Users\alyss\data\archive (1)\images\Images\n02113023-Pembroke\n02113023_4128.jpg,stanford_dogs,n02113023-Pembroke,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02113023-Pembroke\n02113023_4128,False,500,375,RGB,1.3333333333333333,dec08bd470d9a634056f56f2f320d21f,fcfc33308c193999,Corgi,./data/_resized_224\19173.jpg,72.40283,81.94855,72.67276,62.587177,27892,False,other,33
C:\Users\alyss\data\archive (1)\images\Images\n02112706-Brabancon_griffon\n02112706_2027.jpg,stanford_dogs,n02112706-Brabancon_griffon,C:\Users\alyss\data\archive (1)\annotations\Annotation\n02112706-Brabancon_griffon\n02112706_2027,False,486,730,RGB,0.6657534246575343,621f1d8575a75d54591340e0209bad7d,fa87cdb12c5263c1,Brabancon Griffon,./data/_resized_224\19002.jpg,138.81104,152.46469,137.39088,126.57753,44444,False,other,22
